"SellValue","SortId","VagrantItemLotId","BasicPrice","EnglishName","EnglishDescription","EnglishEffects","Id","Name","TranslatedName","Weight","VagrantBonusEneDropItemLotId","VagrantItemEneDropItemLotId","IconId","ItemType","RefCategory","RefId","SfxVariationId","SpEffectCategory","MaxStack","OverDexterity","GoodsCategory","GoodsUseAnim","BehaviorId","UseLimitCategory","Enable_live","Enable_gray","Enable_white","Enable_black","Enable_multi","Disable_offline","IsEquip","IsConsume","IsAutoEquip","IsEstablishment","IsOnlyOne","IsDrop","DisableMultiDropShare","DisableUseAtOutOfColiseum","DisableUseAtColiseum","IsDisableHand","IsFixItem","IsTravelItem","IsSuppleItem","IsFullSuppleItem","ReplaceItemId","CompTrophySedId","TrophySeqId","IsEnhance","UseMenu","YesNoDialogMessageId","IsDeposit","MagicId","ReplaceCategory","VowType0","VowType1","VowType2","VowType3","VowType4","VowType5","VowType6","VowType7","VowType8","VowType9","VowType10","VowType11","VowType12","VowType13","VowType14","VowType15","Pad"
"50","1011","100900","0","White Titanite Slab","White titanite slab for weapon reinforcement.\nLegendary Slabs were the domain of the Gods.\nReinforces divine weapons to +10,\nand occult weapons to +5.\n\nLegendary Slabs are the heirlooms of a\nnameless blacksmith deity, who forged the\nweapons of other Gods. Weapons forged with\nthis slab become rare legendary weapons.","+10 reinforce: divine weapon. +5 reinforce: occult weapon.","1090","素材Ｊ","","0","100910","100920","2099","Titanite","0","-1","-1","0","99","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"100","1009","101000","0","Red Titanite Slab","Red titanite slab for weapon reinforcement.\nLegendary Slabs were the domain of the Gods.\nReinforces fire weapons to +10,\nand chaos weapons to +5.\n\nLegendary Slabs are the heirlooms of a\nnameless blacksmith deity, who forged the\nweapons of other Gods. Weapons forged with\nthis slab become rare legendary weapons.","+10 reinforce: fire weapon. +5 reinforce: chaos weapon.","1100","素材Ｋ","","0","101010","101020","2100","Titanite","0","-1","-1","0","99","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"100","1014","-1","0","Dragon Scale","Dragon scale for reinforcing dragon weapons.\nPeeled from an ancient dragon.\n\nA dragon is inseparable from its scales,\nand the transcendent apostles, who seek\nthe perpetuity of the ancient dragons,\nhave crossed the very end of the earth\nto seek this invaluable treasure.","Reinforce dragon weapons.","1110","竜のうろこ","","0","-1","-1","2111","Titanite","0","-1","-1","0","99","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"100","1013","-1","0","Demon Titanite","Special titanite stolen from a faceless\nstone beast known as a Titanite Demon.\n\nWhen the nameless blacksmith deity passed,\nfrom several Slabs, great beasts arose.\nThe power of titanite remains within them,\nand they still roam Lordran today.","+5 reinforce: weapons born from special souls.","1120","デーモン武器強化素材","","0","-1","-1","2036","Titanite","0","-1","-1","0","99","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"100","1012","-1","0","Twinkling Titanite","This weapon-reinforcing titanite is imbued\nwith a particularly powerful energy.\nReinforces weapons that cannot be\nreinforced normally to +5.\n\nAfter this titanite was peeled from its Slab,\nit is said that it received a special power,\nbut its specific nature is not clear.","+5 reinforce: for weapons not reinforced normally.","1130","特殊強化素材","","0","-1","-1","2123","Titanite","0","-1","-1","0","99","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4068","-1","0","Basement Key","Opens the narrow passage leading below\nat the far face of the great bridge in\nthe Undead Burg.\n\nThe lower Undead Burg is a treacherous place.\nDo not turn your back on the wily thieves, or\nthe wild dogs who serve the Capra Demon.","Opens door leading to lower Undead Burg","2001","鉄格子の鍵","","0","-1","-1","2135","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4054","-1","0","Crest of Artorias","This crest opens a door in the\nDarkroot Garden sealed by ancient magic.\n\nThe door leads to the grave of Sir Artorias\nthe Abysswalker. Many adventurers have left\nfor the grave, but none have returned,\nfor they make easy prey for local bandits.\nWith such dangers, the crest can do more harm\nthan good in the hands of the uninitiated.","Crest opens sealed door in heart of forest","2002","アルトリウスの紋章","","0","-1","-1","2136","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4082","-1","0","Cage Key","Key to the hanging cage in Sen's Fortress.\n\nIf a hapless adventurer becomes fatigued\nduring an imprudent attempt to overcome the\nfortress, the serpent men will not kill him,\nbut lock him up in a lonely cage.\nEventually, unless they have forgotten,\nthey drag the victim off to who-knows-where.","Opens hanging cage in Sen's Fortress","2003","籠牢の鍵","","0","-1","-1","2137","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4084","-1","0","Archive Tower Cell Key","Key to the cell of the Duke's Archive Tower.\n\nThe Archive Tower, once a trove of precious\ntomes and letters, became a prison after the\nonset of Seath's madness. The serpent men\nwho guard the prison know not the value of\nwhat they hide. In the basement of the tower\nare the writhing ""mistakes"" of the terrifying\nexperiments which were conducted there.","Opens prison in Archive Tower","2004","牢屋の鍵","","0","-1","-1","2138","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4090","-1","0","Archive Tower Giant Door Key","Key to the giant door leading out from\nthe uppermost floor of Archive Tower,\nwhich now serves as a prison.\n\nThe key's design resembles not the key of a\nprison; indeed, the tower was once no prison\nat all, but a trove of precious tomes.","Opens giant door of Archive Tower prison","2005","書庫の鍵","","0","-1","-1","2139","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4088","-1","0","Archive Tower Giant Cell Key","Key to the giant cell below the Duke's\nArchive Tower.\n\nThe giant cell once imprisoned countless\nmaidens, but is now empty, save for a few\nkey persons. They struggle to uphold their\nsanity, as the horde of ""mistakes"" writhe\nat a fearfully close proximity.","Opens giant cell below Archive Tower","2006","大牢屋の鍵","","0","-1","-1","2140","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4076","-1","0","Blighttown Key","Key to Blighttown from the Depths of the\nUndead Burg. Swallowed by the Gaping Dragon.\n\nAs its name suggests, Blighttown is a place\nof great pestilence. Even the polluted\ninhabitants of the Depths are aware of its\ndangers, and built this mighty door in hopes\nthat they could remain safely separated.","Opens door in Depths leading to Blighttown","2007","病み村の鍵","","0","-1","-1","2141","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4078","-1","0","Key to New Londo Ruins","Key to the iron bars separating the ruins of\nNew Londo and Drake Valley.\n\nThe ruins of New Londo were blocked off,\nfor the cursed ghosts posed danger to life\nand spirit, and the legends speak of a\nterrible Dark which was sealed away.","For bars between New Londo and Drake Valley","2008","小ロンド遺跡の鍵","","0","-1","-1","2061","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4092","-1","0","Annex Key","Key to the annex in the Painted World\nof Ariamis.\n\nIn the wintery painted world, there is\na structure resembling an old cathedral;\nits annex serves as a type of storehouse.","Opens annex in the Painted World","2009","家屋の鍵","","0","-1","-1","2062","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4056","-1","0","Dungeon Cell Key","Key to the dungeon of the Undead Asylum to\nthe North.\n\nA mysterious knight, without saying a word,\nshoved a corpse down into the cell, and on\nits person was this key. Who was this knight?\nAnd what was his purpose? There may be no\nanswers, but one must still forge ahead.","Opens dungeon of Undead Asylum in the north","2010","地下牢の鍵","","0","-1","-1","2079","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4062","-1","0","Big Pilgrim's Key","Key to the inner door of the Undead Asylum\nmain hall. Big key belonging to a chosen\nUndead pilgrim.\n\nBut this Chosen Undead knows not what\nthis pilgrimage has in store.","Opens inner door of Undead Asylum main hall","2011","巡礼者の大鍵","","0","-1","-1","2080","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4058","-1","0","Undead Asylum F2 East Key","Key to the iron bars on the east side of the\nsecond floor of the North Undead Asylum.\n\nThe Undead Asylum is a giant Undead prison,\nsegmented by countless iron bars.\n\nEven if an Undead were to escape from a\ncell, passage to the outside world would\nnot be gained easily.","Opens east iron bars of Undead Asylum F2","2012","不死院二階の鍵","","0","-1","-1","2081","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4080","-1","0","Key to the Seal","Key to the floodgates of New Londo, which\nseal away the Four Kings who fell to Dark.\n\nThe Sealers flooded New Londo to banish\nthe Darkwraiths and the Four Kings.\nThe agonizing decision was made with the\nrealization that countless lives, and the\nrobust culture of the city, would be lost.\nThe victims now roam the ruins as ghosts.","Breaks seal on the floodgates of New Londo","2013","封印の鍵","","0","-1","-1","2102","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4070","-1","0","Key to Depths","Key opening the door from the lower\nUndead Burg to the Depths.\n\nThose banished from the Undead Burg eke out\ntheir existence in the Depths, a damp lair\nwith no trace of sunlight. Nearly half of\nthe Depths form a perilous flooded labyrinth.","Opens door leading from lower Burg to Depths","2014","不死街下層の鍵","","0","-1","-1","2103","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4094","-1","0","Lift Chamber Key","Key opening the lift leading to New Londo\nruins in the basement of Firelink Shrine.\n\nThe ruins of New Londo were blocked off,\nfor the cursed ghosts posed danger to life\nand spirit, and the legends speak of a\nterrible Dark which was sealed away.","For lift in basement of Firelink Shrine","2015","地下リフトの鍵","","0","-1","-1","2104","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4060","-1","0","Undead Asylum F2 West Key","Key to the iron bars on the west side of the\nsecond floor of the North Undead Asylum.\n\nThe Undead Asylum is a giant Undead prison,\nsegmented by countless iron bars.\n\nBut even if a hero found a key in Lordran\nto liberate this prison, would he have the\nmeans, or the heart, to ever come back?","Opens west iron bars of Undead Asylum F2","2016","不死院の鍵","","0","-1","-1","2105","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4066","-1","0","Mystery Key","The purpose of this key is unknown.\nIt appears to be a basic prison cell key.","Resembles a basic prison cell key","2017","教会牢の鍵","","0","-1","-1","2106","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4074","-1","0","Sewer Chamber Key","Key to the sewer chamber in the Depths.\n\nIn any community, a few bad apples are sure\nto exhibit insatiable greed. If they were\nturned Undead, and banished to the Depths,\nwould they reconsider their ways?\n\nUse this key to see for yourself.","Opens sewer chamber in Depths","2018","下層部屋の鍵","","0","-1","-1","2124","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4072","-1","0","Watchtower Basement Key","Key to the basement of the watchtower in\nthe Undead Burg.\n\nThe basement of the watchtower forms a stone\ncell. There are rumors of a hero turned\nHollow who was locked away by a dear friend.\nFor his own good, of course.","Opens basement of watchtower in Undead Burg","2019","不死街塔の鍵","","0","-1","-1","2125","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4086","-1","0","Archive Prison Extra Key","Extra key to a cell in the\nDuke's Archive Tower.\n\nPerhaps the serpent men were careless,\nfor there are several keys scattered\nabout which fit Archive Tower cells.","Extra Key to Archive Tower Cell","2020","書庫塔牢屋の別鍵","","0","-1","-1","2126","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4064","-1","0","Residence Key","Key to a residence in the Undead Burg.\nSimple, sturdy design of the locks in\nthe Burg keep out unwanted visitors.\n\nBut this is a standard key in these parts,\nand will open several residences.","Opens residences in Undead Burg","2021","民家の鍵","","0","-1","-1","2127","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4095","-1","0","","","","2022","【DLC】ゴーを助ける鍵","","0","-1","-1","2128","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4053","-1","0","Master Key","This universal key opens any basic lock.\nTool of the trade for thieves.\n\nBut in the cursed land of the Undead,\nmost doors are better left unopened.","Opens any basic lock","2100","万能鍵","","0","-1","-1","2142","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4098","-1","0","","","","2200","鍛冶屋の好物","","0","-1","-1","2143","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4004","-1","0","Lord Soul","Soul of Gravelord Nito, first of the dead.\nThis Lord Soul was discovered at the\ndawn of the Age of Fire.\n\nGravelord Nito administers the death of all\nmanner of beings. The power of this soul is\nso great that it satiates the Lordvessel,\ndespite the fact that much of its energy has\nalready been offered to death.","Soul of Gravelord Nito, first of the dead","2500","デーモンの火１","","0","-1","-1","2056","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4006","-1","0","Lord Soul","Soul of the Bed of Chaos and the mother\nof all demons. This Lord Soul was found\nat the dawn of the Age of Fire.\n\nThe Witch of Izalith attempted to duplicate\nthe First Flame from a soul, but instead\ncreated a distorted being of chaos and fire.\nIts power formed a bed of life which would\nbecome the source of all demons, and is more\nthan enough to satiate the Lordvessel.","Soul of Bed of Chaos, Mother of Demons","2501","デーモンの火２","","0","-1","-1","2057","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4008","-1","0","Bequeathed Lord Soul Shard","Soul of one of the Four Kings, who fell to\nDark. A fragment of a Lord Soul discovered\nat the dawn of the Age of Fire.\n\nLord Gwyn recognized the foresight of these\nfour great leaders of New Londo, and granted\nthem their ranks and the fragments of a\ngreat soul. Although this is not a full Lord\nSoul, it can still satiate the Lordvessel.","Soul of the Four Kings, who fell to Dark","2502","デーモンの火３","","0","-1","-1","2058","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4010","-1","0","Bequeathed Lord Soul Shard","Soul of the albino Seath the Scaleless.\nA fragment of a Lord Soul discovered\nat the dawn of the Age of Fire.\n\nSeath allied with Lord Gwyn and turned upon\nthe dragons, and for this he was awarded\nDukedom, embraced by the royalty, and given\na fragment of a great soul. Although just a\npiece, it will still satiate the Lordvessel.","Soul of Seath the Scaleless","2503","デーモンの火４","","0","-1","-1","2059","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4100","-1","0","","Demon Flame 5","","2504","デーモンの火５","","0","-1","-1","2060","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4002","-1","0","Lordvessel","Lordvessel bestowed upon the chosen Undead\nwho is destined to succeed Lord Gwyn.\nThe chosen Undead is granted the art of\nwarping between bonfires.\n\nTo open the final door, place this vessel\non the Firelink Altar, and fill it with\npowerful souls.","Soul vessel granted to the chosen Undead","2510","王の器","","0","-1","-1","2085","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","34","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4052","-1","0","","","","2520","深淵の宝","","0","-1","-1","2147","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4044","-1","0","Weapon Smithbox","Tool used to etch titanite\ninto weapons for reinforcement.\n\nRest at a bonfire to make\nweapon reinforcement possible.","Tool for reinforcing weapons at bonfire","2600","武器強化メニュー アンロック","","0","-1","-1","2063","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4046","-1","0","Armor Smithbox","Tool used to etch titanite\ninto armor for reinforcement.\n\nRest at a bonfire to make\narmor reinforcement possible.","Tool for reinforcing armor at bonfire","2601","防具強化メニュー アンロック","","0","-1","-1","2064","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4042","-1","0","Repairbox","Specialized mortar used to repair weapons\nand armor by grinding repair powder.\n\nRest at a bonfire to make weapon\nand armor repair possible.\nRepair powder is fragile,\nand cannot be taken along.","Tool for repairing weapons/armor at bonfire","2602","装備修理メニュー アンロック","","0","-1","-1","2065","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4102","-1","0","","","","2603","魔法装備メニュー アンロック","","0","-1","-1","2067","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4104","-1","0","","","","2604","アイテム売却メニュー アンロック","","0","-1","-1","2068","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4106","-1","0","","","","2605","ワープメニュー アンロック","","0","-1","-1","2069","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4108","-1","0","","","","2606","レベルアップメニュー アンロック","","0","-1","-1","2083","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4050","-1","0","Rite of Kindling","This secret rite allows bonfires to be\nbolstered further with Kindling, so that\neven more Estus can be collected.\n\nKindling was a sacred rite passed down\namong clerics, but all Undead can imitate\nthe process, in the same manner that they\nrestore their Hollowing with humanity.\nHow peculiar that humans had found little\nuse for humanity until they turned Undead.","Rite which boosts bonfires even further","2607","人間性を捧げるメニュー アンロック","","0","-1","-1","2084","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","31","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4048","-1","0","Bottomless Box","A peculiar bottomless wooden box.\nIts origins are unknown. Some deride\nit as a symbol of unbridled avarice.\n\nAny number of items can be deposited into\nthe box, and items can be managed while\nresting at a bonfire.","Box allowing inventory management at bonfire","2608","倉庫メニュー アンロック","","0","-1","-1","2088","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","4110","-1","0","","","","2609","予備メニュー アンロック","","0","-1","-1","2089","Ember","0","-1","-1","0","1","50","0","0","0","0","True","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","-1","-1","-1","False","None","0","True","-1","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","3001","-1","0","Sorcery: Soul Arrow","Elementary sorcery.\nFire soul arrow.\n\nSoul arrows inflict magic damage, making them\neffective against iron armor, tough scales,\nand other physically resilient materials.","Spell scroll for attuning sorcery","3000","EN弾Ａ","","0","-1","-1","3000","Scroll","0","-1","-1","0","99","0","0","0","0","0","True","True","True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","-1","4","-1","False","None","0","True","3000","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","3002","-1","0","Sorcery: Great Soul Arrow","Sorcery which improves upon Soul Arrow.\nFire strong soul arrow.\n\nAt the Vinheim Dragon School,\nthe acquisition of this spell marks an\napprentice's coronation as a sorcerer.","Spell scroll for attuning sorcery","3010","EN弾Ａ２","","0","-1","-1","3001","Scroll","0","-1","-1","0","99","0","0","0","0","0","True","True","True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","-1","4","-1","False","None","0","True","3010","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
"-1","3003","-1","0","Sorcery: Heavy Soul Arrow","Soul sorcery emphasizing power.\nFire heavy soul arrow.\n\nA more powerful, but also slower sorcery.\nDifficult to use due to a long cool down and\na limitation on the number of castings.","Spell scroll for attuning sorcery","3020","EN弾Ｂ","","0","-1","-1","3002","Scroll","0","-1","-1","0","99","0","0","0","0","0","True","True","True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","-1","4","-1","False","None","0","True","3020","0","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","System.Byte[]"
