WanderingEquipId,OldSortId,EquipModelId,SellValue,BasicPrice,EnglishName,Durability,FixPrice,DurabilityMax,Name,VagrantItemEneDropItemLotId,Weight,TranslatedName,Id,VagrantBonusEneDropItemLotId,VagrantItemLotId,SortId,EquipModelCategory,EquipModelGender,ProtectorCategory,HeadEquip,BodyEquip,ArmEquip,LegEquip,DefenseMaterial,DefenseMaterialSfx,IconIdM,IconIdF,PartsDmgType,PartsDamageRate,DefenseMaterial_Weak,DefenseMaterialSfx_Weak,KnockBack,KnockbackBounceRate,KnockbackParamId,SaDurability,CorectSARecover,DefFlickPower,FlickDamageCutRate,Set,DefensePhysics,DefenseBlow,DefenseSlash,DefenseThrust,DefenseMagic,DefenseFire,DefenseThunder,ResistBlood,ResistPoison,ResistCurse,Poise,ResidentSpEffectId,ResidentSpEffectId2,ResidentSpEffectId3,TrophySGradeId,IsDeposit,DisableMultiDropShare,SimpleModelForDlc,MaterialSetId,ReinforceTypeId,OriginEquipPro,OriginEquipPro1,OriginEquipPro2,OriginEquipPro3,OriginEquipPro4,OriginEquipPro5,OriginEquipPro6,OriginEquipPro7,OriginEquipPro8,OriginEquipPro9,OriginEquipPro10,OriginEquipPro11,OriginEquipPro12,OriginEquipPro13,OriginEquipPro14,OriginEquipPro15,UseFaceScale,InvisibleFlag00,InvisibleFlag01,InvisibleFlag02,InvisibleFlag03,InvisibleFlag04,InvisibleFlag05,InvisibleFlag06,InvisibleFlag07,InvisibleFlag08,InvisibleFlag09,InvisibleFlag10,InvisibleFlag11,InvisibleFlag12,InvisibleFlag13,InvisibleFlag14,InvisibleFlag15,InvisibleFlag16,InvisibleFlag17,InvisibleFlag18,InvisibleFlag19,InvisibleFlag20,InvisibleFlag21,InvisibleFlag22,InvisibleFlag23,InvisibleFlag24,InvisibleFlag25,InvisibleFlag26,InvisibleFlag27,InvisibleFlag28,InvisibleFlag29,InvisibleFlag30,InvisibleFlag31,InvisibleFlag32,InvisibleFlag33,InvisibleFlag34,InvisibleFlag35,InvisibleFlag36,InvisibleFlag37,InvisibleFlag38,InvisibleFlag39,InvisibleFlag40,InvisibleFlag41,InvisibleFlag42,InvisibleFlag43,InvisibleFlag44,InvisibleFlag45,InvisibleFlag46,InvisibleFlag47,FaceScaleM_ScaleX,FaceScaleM_ScaleZ,FaceScaleM_MaxX,FaceScaleM_MaxZ,FaceScaleF_ScaleX,FaceScaleF_ScaleZ,FaceScaleF_MaxX,FaceScaleF_MaxZ,QwcId,ShopLv
950000,16,9260,100,200,Mask of the Sealer,100,1600,100,??????,101320,1.5,,140000,101310,101300,89,255,255,1,TRUE,FALSE,TRUE,TRUE,0,5,1052,1052,3,1.5,0,58,0,0,255,400,0,400,255,Crimson,12,13.2,12,12,12,7,9,8,8,8,0,-1,6300,-1,8,TRUE,FALSE,FALSE,7100,8,140000,140000,140000,140000,140000,140000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1.2,1.2,1,1,1.2,1.2,-1,100
951000,-5951,9260,100,200,Crimson Robe,100,1200,100,?????,101320,3.9,,141000,101310,101300,90,255,255,1,TRUE,FALSE,TRUE,TRUE,0,2,1053,1053,3,1,1,58,0,0,255,400,0,400,255,Crimson,32,35.2,32,32,33,19,24,21,21,21,0,-1,6300,-1,21,TRUE,TRUE,FALSE,7100,21,141000,141000,141000,141000,141000,141000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
952000,0,9260,100,200,Crimson Gloves,100,1200,100,??????,101320,0.8,,142000,101310,101300,91,255,255,1,TRUE,FALSE,TRUE,TRUE,0,1,1054,1054,3,1.1,2,58,0,0,255,400,0,400,255,Crimson,7,7.7,7,7,7,4,5,4,4,4,0,-1,6300,-1,4,TRUE,FALSE,FALSE,7100,4,142000,142000,142000,142000,142000,142000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
953000,512,9260,100,200,Crimson Waistcloth,100,1200,100,?????,101320,3.5,,143000,101310,101300,92,255,255,1,TRUE,FALSE,TRUE,TRUE,0,6,1055,1055,3,1.1,3,58,0,0,255,400,0,400,255,Crimson,29,31.9,29,29,29,17,21,19,19,19,0,-1,6300,-1,19,TRUE,FALSE,FALSE,7100,19,143000,143000,143000,143000,143000,143000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
950000,32,9270,100,200,Mask of Velka,100,1600,100,??????,101320,2.5,,150000,101310,101300,105,255,255,1,TRUE,FALSE,TRUE,TRUE,0,5,1056,1056,3,1.5,0,58,0,0,255,400,0,400,255,Black,12,13.1,12,12,12,10,7,9,9,20,0,-1,6300,-1,20,TRUE,FALSE,FALSE,7100,9,150000,150000,150000,150000,150000,150000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1.09,1.12,1,1,1.09,1.12,-1,100
951000,-5950,9270,100,200,Black Cleric Robe,100,1200,100,?????,101320,3.9,,151000,101310,101300,106,255,255,1,TRUE,FALSE,TRUE,TRUE,0,2,1057,1057,3,1,1,58,0,0,255,400,0,400,255,Black,23,25.1,23,23,29,25,19,22,22,13,0,-1,6300,-1,13,TRUE,TRUE,FALSE,7100,22,151000,151000,151000,151000,151000,151000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
952000,0,9270,100,200,Black Manchette,100,1200,100,????????,101320,1.8,,152000,101310,101300,107,255,255,1,TRUE,FALSE,TRUE,TRUE,0,1,1058,1058,3,1.1,2,58,0,0,255,400,0,400,255,Black,11,12,11,11,14,11,9,10,10,5,0,-1,6300,-1,5,TRUE,FALSE,FALSE,7100,10,152000,152000,152000,152000,152000,152000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
953000,512,9270,100,200,Black Tights,100,1200,100,?????,101320,2.8,,153000,101310,101300,108,255,255,1,TRUE,FALSE,TRUE,TRUE,0,6,1059,1059,3,1.1,3,58,0,0,255,400,0,400,255,Black,16,17.4,16,16,22,17,13,15,15,9,0,-1,6300,-1,9,TRUE,FALSE,FALSE,7100,15,153000,153000,153000,153000,153000,153000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
950000,16,9280,100,200,Iron Helm,100,1750,100,???,100720,4.5,,160000,100710,100700,60,255,255,1,FALSE,FALSE,TRUE,TRUE,0,5,1060,1060,3,1.1,0,57,0,0,255,350,-0.1,350,255,Iron,14,14,14,13.7,10,10,9,12,8,2,8,-1,6300,-1,2,FALSE,FALSE,FALSE,7200,12,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,1.08,1.1,1,1,1.08,1.1,-1,0
951000,-5951,9280,100,200,Armor of the Sun,100,1750,100,?????,100720,9,,161000,100710,100700,61,255,255,1,FALSE,FALSE,TRUE,TRUE,0,2,1061,1061,3,1,1,57,0,0,255,350,-0.1,350,255,Iron,35,35,35,34.3,21,21,19,23,16,10,16,-1,6300,-1,10,FALSE,TRUE,FALSE,7200,23,161000,161000,161000,161000,161000,161000,161000,161000,161000,161000,161000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,1,-1,0
952000,0,9280,100,200,Iron Bracelet,100,1750,100,????,100720,4.3,,162000,100710,100700,62,255,255,1,FALSE,FALSE,TRUE,TRUE,0,1,1062,1062,3,1.1,2,57,0,0,255,350,-0.1,350,255,Iron,17,17,17,16.7,10,10,9,11,7,2,7,-1,6300,-1,2,FALSE,FALSE,FALSE,7200,11,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
953000,512,9280,100,200,Iron Leggings,100,1750,100,????,100720,5.3,,163000,100710,100700,63,255,255,1,FALSE,FALSE,TRUE,TRUE,0,6,1063,1063,3,1.1,3,57,0,0,255,350,-0.1,350,255,Iron,21,21,21,20.6,12,12,11,14,9,2,9,-1,6300,-1,2,FALSE,FALSE,FALSE,7200,14,163000,163000,163000,163000,163000,163000,163000,163000,163000,163000,163000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
950000,16,9300,100,200,Chain Helm,100,1200,100,???????,100720,3,,170000,100710,100700,5,255,255,1,FALSE,FALSE,TRUE,TRUE,0,5,1064,1073,3,1.3,0,57,0,0,255,300,-0.1,300,255,Chain,12,12,14.4,11.6,10,8,3,10,6,0,5,-1,6300,-1,0,FALSE,FALSE,FALSE,7200,10,170000,170000,170000,170000,170000,170000,170000,170000,170000,170000,170000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1.2,1.2,1,1,1.2,1.2,-1,0
951000,-5951,9300,100,200,Chain Armor,100,1200,100,????????,100720,6,,171000,100710,100700,6,255,255,1,FALSE,FALSE,TRUE,TRUE,0,2,1065,1074,3,1,1,57,0,0,255,300,-0.1,300,255,Chain,30,30,36,29.1,21,16,7,20,12,0,9,-1,6300,-1,0,FALSE,FALSE,TRUE,7200,20,171000,171000,171000,171000,171000,171000,171000,171000,171000,171000,171000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
952000,0,9300,100,200,Leather Gauntlets,100,1200,100,?????????,100720,3.6,,172000,100710,100700,7,255,255,1,FALSE,FALSE,TRUE,TRUE,0,1,1066,1075,3,1.1,2,57,0,0,255,300,-0.1,300,255,Chain,12,12,14.4,11.6,10,8,4,12,7,0,5,-1,6300,-1,0,FALSE,FALSE,FALSE,7200,12,172000,172000,172000,172000,172000,172000,172000,172000,172000,172000,172000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
953000,512,9300,100,200,Chain Leggings,100,1200,100,????????,100720,4.6,,173000,100710,100700,8,255,255,1,FALSE,FALSE,TRUE,TRUE,0,6,1067,1076,3,1.1,3,57,0,0,255,300,-0.1,300,255,Chain,18,18,21.6,17.5,14,12,5,15,9,0,7,-1,6300,-1,0,FALSE,FALSE,FALSE,7200,15,173000,173000,173000,173000,173000,173000,173000,173000,173000,173000,173000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
950000,16,9340,100,200,Cleric Helm,100,2500,100,????,100720,4.8,,180000,100710,100700,52,255,255,1,FALSE,FALSE,TRUE,TRUE,0,5,1068,1113,3,1.3,0,57,0,0,255,500,-0.1,500,255,Cleric,15,15,17.2,15,9,8,6,9,6,0,8,6200,6300,-1,0,FALSE,FALSE,FALSE,7200,9,180000,180000,180000,180000,180000,180000,180000,180000,180000,180000,180000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1.1,1.1,1,1,1.1,1.1,-1,0
951000,-5823,9340,100,200,Cleric Armor,100,2500,100,????,100720,12.5,,181000,100710,100700,53,255,255,1,FALSE,FALSE,TRUE,TRUE,0,2,1069,1114,3,1,1,57,0,0,255,500,-0.1,500,255,Cleric,40,40,46,40,23,21,15,23,16,0,20,6210,6300,-1,0,FALSE,TRUE,FALSE,7200,23,181000,181000,181000,181000,181000,181000,181000,181000,181000,181000,181000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
952000,0,9340,100,200,Cleric Gauntlets,100,2500,100,?????,100720,7.4,,182000,100710,100700,54,255,255,1,FALSE,FALSE,TRUE,TRUE,0,1,1070,1115,3,1.1,2,57,0,0,255,500,-0.1,500,255,Cleric,24,24,27.6,24,13,12,9,14,9,0,12,6220,6300,-1,0,FALSE,FALSE,FALSE,7200,14,182000,182000,182000,182000,182000,182000,182000,182000,182000,182000,182000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
953000,512,9340,100,200,Cleric Leggings,100,2500,100,?????,100720,7.4,,183000,100710,100700,55,255,255,1,FALSE,FALSE,TRUE,TRUE,0,6,1071,1116,3,1.1,3,57,0,0,255,500,-0.1,500,255,Cleric,24,24,27.6,24,13,12,9,14,9,0,12,6230,6300,-1,0,FALSE,FALSE,FALSE,7200,14,183000,183000,183000,183000,183000,183000,183000,183000,183000,183000,183000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
950000,32,9130,1000,200,Sunlight Maggot,100,800,100,???,-1,1.4,,190000,-1,-1,240,255,255,1,TRUE,FALSE,TRUE,TRUE,0,5,1072,1072,0,1.5,0,58,0,0,255,80,0,80,255,,6,6,6,6,5,24,13,0,0,0,0,-1,6300,6950,0,TRUE,FALSE,FALSE,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
950000,16,9390,100,200,Helm of Thorns,100,1250,100,????,101320,4.1,,200000,101310,101300,207,255,255,1,FALSE,FALSE,TRUE,TRUE,0,5,1089,1089,0,1.1,0,56,0,0,255,250,-0.1,250,255,Thorns,17,16.1,18.5,17,10,12,8,10,7,0,6,-1,6300,6310,0,FALSE,FALSE,FALSE,7100,10,200000,200000,200000,200000,200000,200000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1.08,1.14,1,1,1.08,1.14,-1,100
951000,-5951,9390,100,200,Armor of Thorns,100,1250,100,????,101320,10.5,,201000,101310,101300,208,255,255,1,FALSE,FALSE,TRUE,TRUE,0,2,1090,1090,0,1,1,56,0,0,255,250,-0.1,250,255,Thorns,45,42.7,49.1,45,28,33,20,26,18,0,16,-1,6300,6320,0,FALSE,TRUE,FALSE,7100,26,201000,201000,201000,201000,201000,201000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,1,-1,100
952000,0,9390,100,200,Gauntlets of Thorns,100,1250,100,?????,101320,6.2,,202000,101310,101300,209,255,255,1,FALSE,FALSE,TRUE,TRUE,0,1,1091,1091,0,1.1,2,56,0,0,255,250,-0.1,250,255,Thorns,26,24.7,28.3,26,16,18,12,16,10,0,9,-1,6300,6330,0,FALSE,FALSE,FALSE,7100,16,202000,202000,202000,202000,202000,202000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
953000,512,9390,100,200,Leggings of Thorns,100,1250,100,?????,101320,6.2,,203000,101310,101300,210,255,255,1,FALSE,FALSE,TRUE,TRUE,0,6,1092,1092,3,1.1,3,56,0,0,255,250,-0.1,250,255,Thorns,26,24.7,28.3,26,16,18,12,16,10,0,9,-1,6300,6340,0,FALSE,FALSE,FALSE,7100,16,203000,203000,203000,203000,203000,203000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
950000,32,9360,100,200,Standard Helm,100,1250,100,???????,100720,3.5,,210000,100710,100700,1,255,255,1,TRUE,FALSE,TRUE,TRUE,0,5,1077,1161,3,1.3,0,58,0,0,255,250,-0.1,250,255,Hard Leather,14,8,16,14,8,8,3,9,8,0,5,-1,6300,-1,0,TRUE,FALSE,FALSE,7200,9,210000,210000,210000,210000,210000,210000,210000,210000,210000,210000,210000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1.05,1.05,1,1,1.05,1.05,-1,0
