"Id","Value"
"850400","Weapon type: Great Hammer
Attack type: Strike

Giant tree branch serves as a wooden club.
Smashes enemies from upside the head.

The leaping attack is a trademark of clubs,
and this giant club is no exception.


"
"850500","Weapon type: Great Hammer
Attack type: Strike

Giant tree branch serves as a wooden club.
Smashes enemies from upside the head.

The leaping attack is a trademark of clubs,
and this giant club is no exception.


"
"850600","Weapon type: Great Hammer
Attack type: Strike

Giant tree branch serves as a wooden club.
Smashes enemies from upside the head.

The leaping attack is a trademark of clubs,
and this giant club is no exception.


"
"850700","Weapon type: Great Hammer
Attack type: Strike

Giant tree branch serves as a wooden club.
Smashes enemies from upside the head.

The leaping attack is a trademark of clubs,
and this giant club is no exception.


"
"850800","Weapon type: Great Hammer
Attack type: Strike

Giant tree branch serves as a wooden club.
Smashes enemies from upside the head.

The leaping attack is a trademark of clubs,
and this giant club is no exception.


"
"850900","Weapon type: Great Hammer
Attack type: Strike

Giant tree branch serves as a wooden club.
Smashes enemies from upside the head.

The leaping attack is a trademark of clubs,
and this giant club is no exception.


"
"851000","Weapon type: Great Hammer
Attack type: Strike

A legendary weapon of the Way of White,
granted to an Undead paladin long ago.

This mass of iron can only be lifted by those
with inhuman strength, but it is blessed,
and very effective against agents of Dark.
"
"852000","Weapon type: Great Hammer
Attack type: Strike

Demon weapon built from the stone archtrees.
Used by lesser demons at North Undead Asylum.

This hammer is imbued with no special power,
but can merrily beat foes to a pulp,
providing you have the strength to wield it.
"
"852100","Weapon type: Great Hammer
Attack type: Strike

Demon weapon built from the stone archtrees.
Used by lesser demons at North Undead Asylum.

This hammer is imbued with no special power,
but can merrily beat foes to a pulp,
providing you have the strength to wield it.
"
"852200","Weapon type: Great Hammer
Attack type: Strike

Demon weapon built from the stone archtrees.
Used by lesser demons at North Undead Asylum.

This hammer is imbued with no special power,
but can merrily beat foes to a pulp,
providing you have the strength to wield it.
"
"852300","Weapon type: Great Hammer
Attack type: Strike

Demon weapon built from the stone archtrees.
Used by lesser demons at North Undead Asylum.

This hammer is imbued with no special power,
but can merrily beat foes to a pulp,
providing you have the strength to wield it.
"
"852400","Weapon type: Great Hammer
Attack type: Strike

Demon weapon built from the stone archtrees.
Used by lesser demons at North Undead Asylum.

This hammer is imbued with no special power,
but can merrily beat foes to a pulp,
providing you have the strength to wield it.
"
"852500","Weapon type: Great Hammer
Attack type: Strike

Demon weapon built from the stone archtrees.
Used by lesser demons at North Undead Asylum.

This hammer is imbued with no special power,
but can merrily beat foes to a pulp,
providing you have the strength to wield it.
"
"852600","Weapon type: Great Hammer
Attack type: Strike

Demon weapon built from the stone archtrees.
Used by lesser demons at North Undead Asylum.

This hammer is imbued with no special power,
but can merrily beat foes to a pulp,
providing you have the strength to wield it.
"
"852700","Weapon type: Great Hammer
Attack type: Strike

Demon weapon built from the stone archtrees.
Used by lesser demons at North Undead Asylum.

This hammer is imbued with no special power,
but can merrily beat foes to a pulp,
providing you have the strength to wield it.
"
"852800","Weapon type: Great Hammer
Attack type: Strike

Demon weapon built from the stone archtrees.
Used by lesser demons at North Undead Asylum.

This hammer is imbued with no special power,
but can merrily beat foes to a pulp,
providing you have the strength to wield it.
"
"852900","Weapon type: Great Hammer
Attack type: Strike

Demon weapon built from the stone archtrees.
Used by lesser demons at North Undead Asylum.

This hammer is imbued with no special power,
but can merrily beat foes to a pulp,
providing you have the strength to wield it.
"
"854000","Weapon type: Great Hammer
Attack type: Strike

Created from an everlasting dragon tooth.
Legendary great hammer of Havel the Rock.

The dragon tooth will never break as it is
harder than stone, and it grants its wielder
resistance to magic and flame.

"
"855000","Weapon type: Great Hammer
Attack type: Strike

Large wooden club.

The giant Undead of Blighttown wield these
clubs, which became poisonous from the
influence of their surroundings.
"
"855100","Weapon type: Great Hammer
Attack type: Strike

Large wooden club.

The giant Undead of Blighttown wield these
clubs, which became poisonous from the
influence of their surroundings.
"
"855200","Weapon type: Great Hammer
Attack type: Strike

Large wooden club.

The giant Undead of Blighttown wield these
clubs, which became poisonous from the
influence of their surroundings.
"
"855300","Weapon type: Great Hammer
Attack type: Strike

Large wooden club.

The giant Undead of Blighttown wield these
clubs, which became poisonous from the
influence of their surroundings.
"
"855400","Weapon type: Great Hammer
Attack type: Strike

Large wooden club.

The giant Undead of Blighttown wield these
clubs, which became poisonous from the
influence of their surroundings.
"
"855500","Weapon type: Great Hammer
Attack type: Strike

Large wooden club.

The giant Undead of Blighttown wield these
clubs, which became poisonous from the
influence of their surroundings.
"
"855600","Weapon type: Great Hammer
Attack type: Strike

Large wooden club.

The giant Undead of Blighttown wield these
clubs, which became poisonous from the
influence of their surroundings.
"
"855700","Weapon type: Great Hammer
Attack type: Strike

Large wooden club.

The giant Undead of Blighttown wield these
clubs, which became poisonous from the
influence of their surroundings.
"
"855800","Weapon type: Great Hammer
Attack type: Strike

Large wooden club.

The giant Undead of Blighttown wield these
clubs, which became poisonous from the
influence of their surroundings.
"
"855900","Weapon type: Great Hammer
Attack type: Strike

Large wooden club.

The giant Undead of Blighttown wield these
clubs, which became poisonous from the
influence of their surroundings.
"
"856000","Weapon type: Great Hammer
Attack type: Strike

Great hammer from the soul of executioner
Smough, who guards the cathedral in the forsaken city of Anor Londo.
Smough loved his work, and ground the bones
of his victims into his own feed, ruining his
hopes of being ranked with the Four Knights.


"
"856100","Weapon type: Great Hammer
Attack type: Strike

Great hammer from the soul of executioner
Smough, who guards the cathedral in the forsaken city of Anor Londo.
Smough loved his work, and ground the bones
of his victims into his own feed, ruining his
hopes of being ranked with the Four Knights.


"
"856200","Weapon type: Great Hammer
Attack type: Strike

Great hammer from the soul of executioner
Smough, who guards the cathedral in the forsaken city of Anor Londo.
Smough loved his work, and ground the bones
of his victims into his own feed, ruining his
hopes of being ranked with the Four Knights.


"
"856300","Weapon type: Great Hammer
Attack type: Strike

Great hammer from the soul of executioner
Smough, who guards the cathedral in the forsaken city of Anor Londo.
Smough loved his work, and ground the bones
of his victims into his own feed, ruining his
hopes of being ranked with the Four Knights.


"
"856400","Weapon type: Great Hammer
Attack type: Strike

Great hammer from the soul of executioner
Smough, who guards the cathedral in the forsaken city of Anor Londo.
Smough loved his work, and ground the bones
of his victims into his own feed, ruining his
hopes of being ranked with the Four Knights.


"
"856500","Weapon type: Great Hammer
Attack type: Strike

Great hammer from the soul of executioner
Smough, who guards the cathedral in the forsaken city of Anor Londo.
Smough loved his work, and ground the bones
of his victims into his own feed, ruining his
hopes of being ranked with the Four Knights.


"
"856600","Weapon type: Great Hammer
Attack type: Strike

Great hammer from the soul of executioner
Smough, who guards the cathedral in the forsaken city of Anor Londo.
Smough loved his work, and ground the bones
of his victims into his own feed, ruining his
hopes of being ranked with the Four Knights.


"
"856700","Weapon type: Great Hammer
Attack type: Strike

Great hammer from the soul of executioner
Smough, who guards the cathedral in the forsaken city of Anor Londo.
Smough loved his work, and ground the bones
of his victims into his own feed, ruining his
hopes of being ranked with the Four Knights.


"
"856800","Weapon type: Great Hammer
Attack type: Strike

Great hammer from the soul of executioner
Smough, who guards the cathedral in the forsaken city of Anor Londo.
Smough loved his work, and ground the bones
of his victims into his own feed, ruining his
hopes of being ranked with the Four Knights.


"
"856900","Weapon type: Great Hammer
Attack type: Strike

Great hammer from the soul of executioner
Smough, who guards the cathedral in the forsaken city of Anor Londo.
Smough loved his work, and ground the bones
of his victims into his own feed, ruining his
hopes of being ranked with the Four Knights.


"
"857000","Weapon type: Great Hammer
Attack type: Strike

Great hammer from the soul of executioner
Smough, who guards the cathedral in the forsaken city of Anor Londo.
Smough loved his work, and ground the bones
of his victims into his own feed, ruining his
hopes of being ranked with the Four Knights.


"
"857100","Weapon type: Great Hammer
Attack type: Strike

Great hammer from the soul of executioner
Smough, who guards the cathedral in the forsaken city of Anor Londo.
Smough loved his work, and ground the bones
of his victims into his own feed, ruining his
hopes of being ranked with the Four Knights.


"
"900000","Bare fists"
"901000","Weapon type: Fists
Attack type: Strike

The weapon augments one's bare hands
with thick, studded leather.

The Caestus has a short reach, but quick
cool down. Amount of damage inflicted is
dependent on its wearer's strength.

"
"901100","Weapon type: Fists
Attack type: Strike

The weapon augments one's bare hands
with thick, studded leather.

The Caestus has a short reach, but quick
cool down. Amount of damage inflicted is
dependent on its wearer's strength.

"
"901200","Weapon type: Fists
Attack type: Strike

The weapon augments one's bare hands
with thick, studded leather.

The Caestus has a short reach, but quick
cool down. Amount of damage inflicted is
dependent on its wearer's strength.

"
"901300","Weapon type: Fists
Attack type: Strike

The weapon augments one's bare hands
with thick, studded leather.

The Caestus has a short reach, but quick
cool down. Amount of damage inflicted is
dependent on its wearer's strength.

"
"901400","Weapon type: Fists
Attack type: Strike

The weapon augments one's bare hands
with thick, studded leather.

The Caestus has a short reach, but quick
cool down. Amount of damage inflicted is
dependent on its wearer's strength.

"
"901500","Weapon type: Fists
Attack type: Strike

The weapon augments one's bare hands
with thick, studded leather.

The Caestus has a short reach, but quick
cool down. Amount of damage inflicted is
dependent on its wearer's strength.

"
"901600","Weapon type: Fists
Attack type: Strike

The weapon augments one's bare hands
with thick, studded leather.

The Caestus has a short reach, but quick
cool down. Amount of damage inflicted is
dependent on its wearer's strength.

"
"901700","Weapon type: Fists
Attack type: Strike

The weapon augments one's bare hands
with thick, studded leather.

The Caestus has a short reach, but quick
cool down. Amount of damage inflicted is
dependent on its wearer's strength.

"
"901800","Weapon type: Fists
Attack type: Strike

The weapon augments one's bare hands
with thick, studded leather.

The Caestus has a short reach, but quick
cool down. Amount of damage inflicted is
dependent on its wearer's strength.

"
"901900","Weapon type: Fists
Attack type: Strike

The weapon augments one's bare hands
with thick, studded leather.

The Caestus has a short reach, but quick
cool down. Amount of damage inflicted is
dependent on its wearer's strength.

"
"902000","Weapon type: Fists
Attack type: Slash

A weapon formed by three sharp claws.

Attacks cause bleeding, and the wounds
inflicted are not easily mended. Preferred
weapon of the spooks of an Eastern land."
"902100","Weapon type: Fists
Attack type: Slash

A weapon formed by three sharp claws.

Attacks cause bleeding, and the wounds
inflicted are not easily mended. Preferred
weapon of the spooks of an Eastern land."
"902200","Weapon type: Fists
Attack type: Slash

A weapon formed by three sharp claws.

Attacks cause bleeding, and the wounds
inflicted are not easily mended. Preferred
weapon of the spooks of an Eastern land."
"902300","Weapon type: Fists
Attack type: Slash

A weapon formed by three sharp claws.

Attacks cause bleeding, and the wounds
inflicted are not easily mended. Preferred
weapon of the spooks of an Eastern land."
"902400","Weapon type: Fists
Attack type: Slash

A weapon formed by three sharp claws.

Attacks cause bleeding, and the wounds
inflicted are not easily mended. Preferred
weapon of the spooks of an Eastern land."
"902500","Weapon type: Fists
Attack type: Slash

A weapon formed by three sharp claws.

Attacks cause bleeding, and the wounds
inflicted are not easily mended. Preferred
weapon of the spooks of an Eastern land."
"902600","Weapon type: Fists
Attack type: Slash

A weapon formed by three sharp claws.

Attacks cause bleeding, and the wounds
inflicted are not easily mended. Preferred
weapon of the spooks of an Eastern land."
"902700","Weapon type: Fists
Attack type: Slash

A weapon formed by three sharp claws.

Attacks cause bleeding, and the wounds
inflicted are not easily mended. Preferred
weapon of the spooks of an Eastern land."
"902800","Weapon type: Fists
Attack type: Slash

A weapon formed by three sharp claws.

Attacks cause bleeding, and the wounds
inflicted are not easily mended. Preferred
weapon of the spooks of an Eastern land."
"902900","Weapon type: Fists
Attack type: Slash

A weapon formed by three sharp claws.

Attacks cause bleeding, and the wounds
inflicted are not easily mended. Preferred
weapon of the spooks of an Eastern land."
"903000","Weapon type: Fists
Attack type: Strike

A weapon from the soul of the Iron Golem,
guardian of Sen's Fortress who repelled
countless heroes who sought Anor Londo.
The Gods fused the power of the soul with
the great bones of the dragons, forming an
appropriate core for the giant golem.

"
"903100","Weapon type: Fists
Attack type: Strike

A weapon from the soul of the Iron Golem,
guardian of Sen's Fortress who repelled
countless heroes who sought Anor Londo.
The Gods fused the power of the soul with
the great bones of the dragons, forming an
appropriate core for the giant golem.

"
"904000","Weapon type: Fists
Attack type: Strike

The Darkwraiths, incited by Kaathe, use the
power of the dark soul to absorb humanity, an
art shared by this weapon, which also acts as
a special shield. The ancients, particularly,
could sap the humanity of even a replete
saint in the blink of an eye."
"1000000","Weapon type: Spear
Attack type: Thrust

Standard spear used commonly by soldiers.
Long reach, and can be used with shield up.
Effective against hard exteriors, and can hit
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields."
"1000100","Weapon type: Spear
Attack type: Thrust

Standard spear used commonly by soldiers.
Long reach, and can be used with shield up.
Effective against hard exteriors, and can hit
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields."
"1000200","Weapon type: Spear
Attack type: Thrust

Standard spear used commonly by soldiers.
Long reach, and can be used with shield up.
Effective against hard exteriors, and can hit
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields."
"1000300","Weapon type: Spear
Attack type: Thrust

Standard spear used commonly by soldiers.
Long reach, and can be used with shield up.
Effective against hard exteriors, and can hit
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields."
"1000400","Weapon type: Spear
Attack type: Thrust

Standard spear used commonly by soldiers.
Long reach, and can be used with shield up.
Effective against hard exteriors, and can hit
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields."
"1000500","Weapon type: Spear
Attack type: Thrust

Standard spear used commonly by soldiers.
Long reach, and can be used with shield up.
Effective against hard exteriors, and can hit
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields."
"1000600","Weapon type: Spear
Attack type: Thrust

Standard spear used commonly by soldiers.
Long reach, and can be used with shield up.
Effective against hard exteriors, and can hit
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields."
"1000700","Weapon type: Spear
Attack type: Thrust

Standard spear used commonly by soldiers.
Long reach, and can be used with shield up.
Effective against hard exteriors, and can hit
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields."
"1000800","Weapon type: Spear
Attack type: Thrust

Standard spear used commonly by soldiers.
Long reach, and can be used with shield up.
Effective against hard exteriors, and can hit
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields."
"1000900","Weapon type: Spear
Attack type: Thrust

Standard spear used commonly by soldiers.
Long reach, and can be used with shield up.
Effective against hard exteriors, and can hit
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields."
"1001000","Weapon type: Spear
Attack type: Thrust

A long-hilted spear with a barbed point.
Long reach, and can be used with shield up.
Effective against hard exteriors, and hits
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields.



"
"1001100","Weapon type: Spear
Attack type: Thrust

A long-hilted spear with a barbed point.
Long reach, and can be used with shield up.
Effective against hard exteriors, and hits
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields.



"
"1001200","Weapon type: Spear
Attack type: Thrust

A long-hilted spear with a barbed point.
Long reach, and can be used with shield up.
Effective against hard exteriors, and hits
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields.



"
"1001300","Weapon type: Spear
Attack type: Thrust

A long-hilted spear with a barbed point.
Long reach, and can be used with shield up.
Effective against hard exteriors, and hits
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields.



"
"1001400","Weapon type: Spear
Attack type: Thrust

A long-hilted spear with a barbed point.
Long reach, and can be used with shield up.
Effective against hard exteriors, and hits
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields.



"
"1001500","Weapon type: Spear
Attack type: Thrust

A long-hilted spear with a barbed point.
Long reach, and can be used with shield up.
Effective against hard exteriors, and hits
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields.



"
"1001600","Weapon type: Spear
Attack type: Thrust

A long-hilted spear with a barbed point.
Long reach, and can be used with shield up.
Effective against hard exteriors, and hits
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields.



"
"1001700","Weapon type: Spear
Attack type: Thrust

A long-hilted spear with a barbed point.
Long reach, and can be used with shield up.
Effective against hard exteriors, and hits
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields.



"
"1001800","Weapon type: Spear
Attack type: Thrust

A long-hilted spear with a barbed point.
Long reach, and can be used with shield up.
Effective against hard exteriors, and hits
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields.



"
"1001900","Weapon type: Spear
Attack type: Thrust

A long-hilted spear with a barbed point.
Long reach, and can be used with shield up.
Effective against hard exteriors, and hits
for high damage at the right moment of an
enemy's swing. But the hit radius is small,
and it is easily blocked by shields.



"
"1002000","Weapon type: Spear
Attack type: Regular/Thrust

Spear with blade attached to broad point.
Boasts long reach, and can slice.

The wide range of this spear makes it
adaptable to many situations. Its strength
lies in its length, but in cramped quarters,
this backfires, and slices ricochet off walls.



"
"1002100","Weapon type: Spear
Attack type: Regular/Thrust

Spear with blade attached to broad point.
Boasts long reach, and can slice.

The wide range of this spear makes it
adaptable to many situations. Its strength
lies in its length, but in cramped quarters,
this backfires, and slices ricochet off walls.



"
"1002200","Weapon type: Spear
Attack type: Regular/Thrust

Spear with blade attached to broad point.
Boasts long reach, and can slice.

The wide range of this spear makes it
adaptable to many situations. Its strength
lies in its length, but in cramped quarters,
this backfires, and slices ricochet off walls.



"
"1002300","Weapon type: Spear
Attack type: Regular/Thrust

Spear with blade attached to broad point.
Boasts long reach, and can slice.

The wide range of this spear makes it
adaptable to many situations. Its strength
lies in its length, but in cramped quarters,
this backfires, and slices ricochet off walls.



"
"1002400","Weapon type: Spear
Attack type: Regular/Thrust

Spear with blade attached to broad point.
Boasts long reach, and can slice.

The wide range of this spear makes it
adaptable to many situations. Its strength
lies in its length, but in cramped quarters,
this backfires, and slices ricochet off walls.



"
"1002500","Weapon type: Spear
Attack type: Regular/Thrust

Spear with blade attached to broad point.
Boasts long reach, and can slice.

The wide range of this spear makes it
adaptable to many situations. Its strength
lies in its length, but in cramped quarters,
this backfires, and slices ricochet off walls.



"
"1002600","Weapon type: Spear
Attack type: Regular/Thrust

Spear with blade attached to broad point.
Boasts long reach, and can slice.

The wide range of this spear makes it
adaptable to many situations. Its strength
lies in its length, but in cramped quarters,
this backfires, and slices ricochet off walls.



"
"1002700","Weapon type: Spear
Attack type: Regular/Thrust

Spear with blade attached to broad point.
Boasts long reach, and can slice.

The wide range of this spear makes it
adaptable to many situations. Its strength
lies in its length, but in cramped quarters,
this backfires, and slices ricochet off walls.



"
"1002800","Weapon type: Spear
Attack type: Regular/Thrust

Spear with blade attached to broad point.
Boasts long reach, and can slice.

The wide range of this spear makes it
adaptable to many situations. Its strength
lies in its length, but in cramped quarters,
this backfires, and slices ricochet off walls.



"
"1002900","Weapon type: Spear
Attack type: Regular/Thrust

Spear with blade attached to broad point.
Boasts long reach, and can slice.

The wide range of this spear makes it
adaptable to many situations. Its strength
lies in its length, but in cramped quarters,
this backfires, and slices ricochet off walls.



"
"1003000","Weapon type: Spear
Attack type: Thrust

Carved from the bones of fellow demons.
Wielded by the slim lesser Batwing demons.

The weapon of these chaos demons wandering
Anor Londo are different from those of other
chaos demons, and are imbued with lightning."
"1003100","Weapon type: Spear
Attack type: Thrust

Carved from the bones of fellow demons.
Wielded by the slim lesser Batwing demons.

The weapon of these chaos demons wandering
Anor Londo are different from those of other
chaos demons, and are imbued with lightning."
"1003200","Weapon type: Spear
Attack type: Thrust

Carved from the bones of fellow demons.
Wielded by the slim lesser Batwing demons.

The weapon of these chaos demons wandering
Anor Londo are different from those of other
chaos demons, and are imbued with lightning."
"1003300","Weapon type: Spear
Attack type: Thrust

Carved from the bones of fellow demons.
Wielded by the slim lesser Batwing demons.

The weapon of these chaos demons wandering
Anor Londo are different from those of other
chaos demons, and are imbued with lightning."
"1003400","Weapon type: Spear
Attack type: Thrust

Carved from the bones of fellow demons.
Wielded by the slim lesser Batwing demons.

The weapon of these chaos demons wandering
Anor Londo are different from those of other
chaos demons, and are imbued with lightning."
"1003500","Weapon type: Spear
Attack type: Thrust

Carved from the bones of fellow demons.
Wielded by the slim lesser Batwing demons.

The weapon of these chaos demons wandering
Anor Londo are different from those of other
chaos demons, and are imbued with lightning."
"1003600","Weapon type: Spear
Attack type: Thrust

Carved from the bones of fellow demons.
Wielded by the slim lesser Batwing demons.

The weapon of these chaos demons wandering
Anor Londo are different from those of other
chaos demons, and are imbued with lightning."
"1003700","Weapon type: Spear
Attack type: Thrust

Carved from the bones of fellow demons.
Wielded by the slim lesser Batwing demons.

The weapon of these chaos demons wandering
Anor Londo are different from those of other
chaos demons, and are imbued with lightning."
"1003800","Weapon type: Spear
Attack type: Thrust

Carved from the bones of fellow demons.
Wielded by the slim lesser Batwing demons.

The weapon of these chaos demons wandering
Anor Londo are different from those of other
chaos demons, and are imbued with lightning."
"1003900","Weapon type: Spear
Attack type: Thrust

Carved from the bones of fellow demons.
Wielded by the slim lesser Batwing demons.

The weapon of these chaos demons wandering
Anor Londo are different from those of other
chaos demons, and are imbued with lightning."
"1004000","Weapon type: Spear
Attack type: Thrust

Trident of the Six-eyed Channelers,
sorcerers who serve Seath the Scaleless
in collecting human specimens.
Thrusted in circular motions in a unique
martial arts dance that stirs nearby allies
into a bloodthirsty frenzy."
"1004100","Weapon type: Spear
Attack type: Thrust

Trident of the Six-eyed Channelers,
sorcerers who serve Seath the Scaleless
in collecting human specimens.
Thrusted in circular motions in a unique
martial arts dance that stirs nearby allies
into a bloodthirsty frenzy."
"1004200","Weapon type: Spear
Attack type: Thrust

Trident of the Six-eyed Channelers,
sorcerers who serve Seath the Scaleless
in collecting human specimens.
Thrusted in circular motions in a unique
martial arts dance that stirs nearby allies
into a bloodthirsty frenzy."
"1004300","Weapon type: Spear
Attack type: Thrust

Trident of the Six-eyed Channelers,
sorcerers who serve Seath the Scaleless
in collecting human specimens.
Thrusted in circular motions in a unique
martial arts dance that stirs nearby allies
into a bloodthirsty frenzy."
"1004400","Weapon type: Spear
Attack type: Thrust

Trident of the Six-eyed Channelers,
sorcerers who serve Seath the Scaleless
in collecting human specimens.
Thrusted in circular motions in a unique
martial arts dance that stirs nearby allies
into a bloodthirsty frenzy."
"1004500","Weapon type: Spear
Attack type: Thrust

Trident of the Six-eyed Channelers,
sorcerers who serve Seath the Scaleless
in collecting human specimens.
Thrusted in circular motions in a unique
martial arts dance that stirs nearby allies
into a bloodthirsty frenzy."
"1004600","Weapon type: Spear
Attack type: Thrust

Trident of the Six-eyed Channelers,
sorcerers who serve Seath the Scaleless
in collecting human specimens.
Thrusted in circular motions in a unique
martial arts dance that stirs nearby allies
into a bloodthirsty frenzy."
"1004700","Weapon type: Spear
Attack type: Thrust

Trident of the Six-eyed Channelers,
sorcerers who serve Seath the Scaleless
in collecting human specimens.
Thrusted in circular motions in a unique
martial arts dance that stirs nearby allies
into a bloodthirsty frenzy."
"1004800","Weapon type: Spear
Attack type: Thrust

Trident of the Six-eyed Channelers,
sorcerers who serve Seath the Scaleless
in collecting human specimens.
Thrusted in circular motions in a unique
martial arts dance that stirs nearby allies
into a bloodthirsty frenzy."
"1004900","Weapon type: Spear
Attack type: Thrust

Trident of the Six-eyed Channelers,
sorcerers who serve Seath the Scaleless
in collecting human specimens.
Thrusted in circular motions in a unique
martial arts dance that stirs nearby allies
into a bloodthirsty frenzy."
"1006000","Weapon type: Spear
Attack type: Regular/Thrust

The silver knights of Anor Londo guard the
city using this beautifully slender weapon.

The spear can be wielded by both hands in a
focused thrust that uses one's body weight,
or swung in a large sweeping motion.

"
"1050000","Weapon type: Long Spear
Attack type: Thrust

Long spear with a very long red hilt.
Traditionally used by groups of soldiers.
Specially designed for distance thrusting.
Has the longest range of the non-projectile
weapons, but its very length makes it
somewhat difficult to handle.

"
"1050100","Weapon type: Long Spear
Attack type: Thrust

Long spear with a very long red hilt.
Traditionally used by groups of soldiers.
Specially designed for distance thrusting.
Has the longest range of the non-projectile
weapons, but its very length makes it
somewhat difficult to handle.

"
"1050200","Weapon type: Long Spear
Attack type: Thrust

Long spear with a very long red hilt.
Traditionally used by groups of soldiers.
Specially designed for distance thrusting.
Has the longest range of the non-projectile
weapons, but its very length makes it
somewhat difficult to handle.

"
"1050300","Weapon type: Long Spear
Attack type: Thrust

Long spear with a very long red hilt.
Traditionally used by groups of soldiers.
Specially designed for distance thrusting.
Has the longest range of the non-projectile
weapons, but its very length makes it
somewhat difficult to handle.

"
"1050400","Weapon type: Long Spear
Attack type: Thrust

Long spear with a very long red hilt.
Traditionally used by groups of soldiers.
Specially designed for distance thrusting.
Has the longest range of the non-projectile
weapons, but its very length makes it
somewhat difficult to handle.

"
"1050500","Weapon type: Long Spear
Attack type: Thrust

Long spear with a very long red hilt.
Traditionally used by groups of soldiers.
Specially designed for distance thrusting.
Has the longest range of the non-projectile
weapons, but its very length makes it
somewhat difficult to handle.

"
"1050600","Weapon type: Long Spear
Attack type: Thrust

Long spear with a very long red hilt.
Traditionally used by groups of soldiers.
Specially designed for distance thrusting.
Has the longest range of the non-projectile
weapons, but its very length makes it
somewhat difficult to handle.

"
"1050700","Weapon type: Long Spear
Attack type: Thrust

Long spear with a very long red hilt.
Traditionally used by groups of soldiers.
Specially designed for distance thrusting.
Has the longest range of the non-projectile
weapons, but its very length makes it
somewhat difficult to handle.

"
"1050800","Weapon type: Long Spear
Attack type: Thrust

Long spear with a very long red hilt.
Traditionally used by groups of soldiers.
Specially designed for distance thrusting.
Has the longest range of the non-projectile
weapons, but its very length makes it
somewhat difficult to handle.

"
"1050900","Weapon type: Long Spear
Attack type: Thrust

Long spear with a very long red hilt.
Traditionally used by groups of soldiers.
Specially designed for distance thrusting.
Has the longest range of the non-projectile
weapons, but its very length makes it
somewhat difficult to handle.

"
"1051000","Weapon type: Spear
Attack type: Thrust

Cross spear born from the soul of Ornstein, a
Dragonslayer guarding Anor Londo cathedral.
Inflicts lightning damage; effective against
dragons. Two-handed thrust relies on cross
and buries spear deep within a dragon's hide,
and sends human foes flying.

"
"1051100","Weapon type: Spear
Attack type: Thrust

Cross spear born from the soul of Ornstein, a
Dragonslayer guarding Anor Londo cathedral.
Inflicts lightning damage; effective against
dragons. Two-handed thrust relies on cross
and buries spear deep within a dragon's hide,
and sends human foes flying.

"
"1051200","Weapon type: Spear
Attack type: Thrust

Cross spear born from the soul of Ornstein, a
Dragonslayer guarding Anor Londo cathedral.
Inflicts lightning damage; effective against
dragons. Two-handed thrust relies on cross
and buries spear deep within a dragon's hide,
and sends human foes flying.

"
"1051300","Weapon type: Spear
Attack type: Thrust

Cross spear born from the soul of Ornstein, a
Dragonslayer guarding Anor Londo cathedral.
Inflicts lightning damage; effective against
dragons. Two-handed thrust relies on cross
and buries spear deep within a dragon's hide,
and sends human foes flying.

"
"1051400","Weapon type: Spear
Attack type: Thrust

Cross spear born from the soul of Ornstein, a
Dragonslayer guarding Anor Londo cathedral.
Inflicts lightning damage; effective against
dragons. Two-handed thrust relies on cross
and buries spear deep within a dragon's hide,
and sends human foes flying.

"
"1051500","Weapon type: Spear
Attack type: Thrust

Cross spear born from the soul of Ornstein, a
Dragonslayer guarding Anor Londo cathedral.
Inflicts lightning damage; effective against
dragons. Two-handed thrust relies on cross
and buries spear deep within a dragon's hide,
and sends human foes flying.

"
"1051600","Weapon type: Spear
Attack type: Thrust

Cross spear born from the soul of Ornstein, a
Dragonslayer guarding Anor Londo cathedral.
Inflicts lightning damage; effective against
dragons. Two-handed thrust relies on cross
and buries spear deep within a dragon's hide,
and sends human foes flying.

"
